user_id,week,exercise,sets,reps_per_set,avg_rpe,volume,weighted_volume
12,4,squats,4,"[22, 20, 19, 19]",10,80,56
12,4,situps,4,"[5, 3, 2, 1]",7.06,11,16.5
12,4,plank_seconds,4,"[93, 92, 92, 90]",10,367,110.1
12,4,pushups,4,"[10, 10, 9, 7]",8.33,36,36
12,4,squats,4,"[21, 21, 20, 18]",10,80,56
12,4,situps,4,"[5, 4, 2, 1]",7.06,12,18
12,4,plank_seconds,4,"[93, 92, 91, 91]",10,367,110.1
12,4,pushups,4,"[11, 9, 8, 7]",8.33,35,35
12,4,squats,4,"[22, 21, 19, 19]",10,81,56.7
12,4,situps,4,"[5, 4, 2, 1]",7.06,12,18
12,4,plank_seconds,4,"[93, 93, 91, 90]",10,367,110.1
13,4,pushups,4,"[3, 2, 1, 1]",8,7,7
13,4,squats,4,"[7, 4, 5, 4]",10,20,14
13,4,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,4,plank_seconds,4,"[29, 27, 28, 26]",10,110,33
13,4,pushups,4,"[2, 1, 1, 1]",8,5,5
13,4,squats,4,"[7, 6, 5, 4]",10,22,15.4
13,4,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,4,plank_seconds,4,"[27, 27, 26, 26]",10,106,31.8
13,4,pushups,4,"[3, 2, 1, 1]",8,7,7
13,4,squats,4,"[6, 6, 5, 3]",10,20,14
13,4,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,4,plank_seconds,4,"[28, 27, 26, 26]",10,107,32.1
14,4,pushups,4,"[9, 8, 8, 6]",8.31,31,31
14,4,squats,4,"[20, 19, 17, 18]",10,74,51.8
14,4,situps,4,"[4, 3, 2, 2]",7.15,11,16.5
14,4,plank_seconds,4,"[86, 85, 84, 82]",10,337,101.1
14,4,pushups,4,"[9, 8, 9, 7]",8.31,33,33
14,4,squats,4,"[19, 19, 17, 17]",10,72,50.4
14,4,situps,4,"[4, 4, 2, 1]",7.15,11,16.5
14,4,plank_seconds,4,"[86, 85, 83, 83]",10,337,101.1
15,4,pushups,4,"[2, 1, 1, 1]",7.81,5,5
15,4,squats,4,"[7, 6, 5, 4]",10,22,15.4
15,4,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,4,plank_seconds,4,"[32, 31, 30, 29]",10,122,36.6
15,4,pushups,4,"[3, 1, 1, 1]",7.81,6,6
15,4,squats,4,"[7, 6, 5, 4]",10,22,15.4
15,4,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,4,plank_seconds,4,"[33, 31, 30, 29]",10,123,36.9
15,4,pushups,4,"[3, 2, 1, 1]",7.81,7,7
15,4,squats,4,"[6, 6, 5, 3]",10,20,14
15,4,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,4,plank_seconds,4,"[33, 31, 30, 30]",10,124,37.2
16,4,pushups,4,"[5, 4, 3, 2]",8.33,14,14
16,4,squats,4,"[9, 7, 7, 6]",10,29,20.3
16,4,situps,4,"[2, 1, 1, 1]",6.93,5,7.5
16,4,plank_seconds,4,"[41, 41, 40, 38]",10,160,48
16,4,pushups,4,"[5, 4, 2, 2]",8.33,13,13
16,4,squats,4,"[9, 9, 8, 7]",10,33,23.1
16,4,situps,4,"[1, 1, 1, 1]",6.93,4,6
16,4,plank_seconds,4,"[41, 41, 40, 38]",10,160,48
16,4,pushups,4,"[3, 4, 3, 1]",8.33,11,11
16,4,squats,4,"[9, 9, 8, 7]",10,33,23.1
16,4,situps,4,"[1, 1, 1, 1]",6.93,4,6
16,4,plank_seconds,4,"[41, 40, 40, 38]",10,159,47.7
17,4,pushups,4,"[7, 6, 5, 5]",8.38,23,23
17,4,squats,4,"[15, 14, 13, 13]",10,55,38.5
17,4,situps,4,"[4, 2, 2, 2]",7.19,10,15
17,4,plank_seconds,4,"[67, 65, 66, 63]",10,261,78.3
17,4,pushups,4,"[8, 7, 6, 5]",8.38,26,26
17,4,squats,4,"[15, 14, 13, 12]",10,54,37.8
17,4,situps,4,"[4, 2, 1, 1]",7.19,8,12
17,4,plank_seconds,4,"[66, 65, 64, 64]",10,259,77.7
17,4,pushups,4,"[7, 7, 5, 5]",8.38,24,24
17,4,squats,4,"[16, 14, 13, 12]",10,55,38.5
17,4,situps,4,"[4, 2, 1, 1]",7.19,8,12
17,4,plank_seconds,4,"[66, 65, 63, 64]",10,258,77.4
18,4,pushups,4,"[8, 8, 7, 5]",8.31,28,28
18,4,squats,4,"[18, 17, 16, 14]",10,65,45.5
18,4,situps,4,"[4, 2, 2, 1]",7.03,9,13.5
18,4,plank_seconds,4,"[76, 76, 74, 73]",10,299,89.7
18,4,pushups,4,"[8, 7, 5, 5]",8.31,25,25
18,4,squats,4,"[18, 16, 15, 15]",10,64,44.8
18,4,situps,4,"[4, 2, 1, 1]",7.03,8,12
18,4,plank_seconds,4,"[77, 76, 74, 74]",10,301,90.3
18,4,pushups,4,"[9, 7, 7, 5]",8.31,28,28
18,4,squats,4,"[17, 17, 15, 15]",10,64,44.8
18,4,situps,4,"[3, 2, 1, 1]",7.03,7,10.5
18,4,plank_seconds,4,"[77, 75, 74, 73]",10,299,89.7
19,4,pushups,4,"[2, 1, 1, 1]",8.23,5,5
19,4,squats,4,"[6, 4, 3, 3]",10,16,11.2
19,4,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,4,plank_seconds,4,"[25, 25, 23, 23]",10,96,28.8
19,4,pushups,4,"[2, 2, 1, 1]",8.23,6,6
19,4,squats,4,"[5, 5, 4, 2]",10,16,11.2
19,4,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,4,plank_seconds,4,"[26, 24, 24, 22]",10,96,28.8
19,4,pushups,4,"[3, 1, 1, 1]",8.23,6,6
19,4,squats,4,"[6, 4, 3, 4]",10,17,11.9
19,4,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,4,plank_seconds,4,"[25, 24, 24, 23]",10,96,28.8
20,4,pushups,4,"[1, 1, 2, 1]",8.17,5,5
20,4,squats,4,"[6, 5, 4, 2]",10,17,11.9
20,4,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,4,plank_seconds,4,"[26, 25, 25, 24]",10,100,30
20,4,pushups,4,"[2, 2, 1, 1]",8.17,6,6
20,4,squats,4,"[5, 5, 4, 3]",10,17,11.9
20,4,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,4,plank_seconds,4,"[27, 25, 24, 24]",10,100,30
20,4,pushups,4,"[2, 1, 1, 1]",8.17,5,5
20,4,squats,4,"[5, 3, 4, 2]",10,14,9.8
20,4,situps,4,"[2, 1, 1, 1]",6.72,5,7.5
20,4,plank_seconds,4,"[27, 25, 25, 23]",10,100,30
21,4,pushups,4,"[8, 6, 6, 5]",8.19,25,25
21,4,squats,4,"[18, 18, 17, 15]",10,68,47.6
21,4,situps,4,"[3, 2, 1, 1]",6.97,7,10.5
21,4,plank_seconds,4,"[81, 80, 79, 78]",10,318,95.4
21,4,pushups,4,"[9, 8, 6, 6]",8.19,29,29
21,4,squats,4,"[18, 17, 17, 15]",10,67,46.9
21,4,situps,4,"[4, 1, 2, 1]",6.97,8,12
21,4,plank_seconds,4,"[81, 80, 80, 78]",10,319,95.7
21,4,pushups,4,"[8, 6, 6, 5]",8.19,25,25
21,4,squats,4,"[19, 17, 16, 16]",10,68,47.6
21,4,situps,4,"[4, 2, 2, 1]",6.97,9,13.5
21,4,plank_seconds,4,"[82, 80, 78, 78]",10,318,95.4
22,4,pushups,4,"[5, 4, 3, 1]",8.4,13,13
22,4,squats,4,"[12, 10, 10, 8]",10,40,28
22,4,situps,4,"[3, 2, 1, 1]",7.2,7,10.5
22,4,plank_seconds,4,"[50, 48, 48, 46]",10,192,57.6
22,4,pushups,4,"[6, 5, 4, 3]",8.4,18,18
22,4,squats,4,"[11, 10, 10, 9]",10,40,28
22,4,situps,4,"[3, 2, 1, 1]",7.2,7,10.5
22,4,plank_seconds,4,"[50, 47, 48, 47]",10,192,57.6
22,4,pushups,4,"[6, 4, 4, 4]",8.4,18,18
22,4,squats,4,"[11, 11, 10, 8]",10,40,28
22,4,situps,4,"[3, 2, 1, 1]",7.2,7,10.5
22,4,plank_seconds,4,"[49, 48, 48, 47]",10,192,57.6
23,4,pushups,4,"[7, 6, 5, 3]",8.38,21,21
23,4,squats,4,"[14, 12, 13, 10]",10,49,34.3
23,4,situps,4,"[4, 2, 1, 1]",7.02,8,12
23,4,plank_seconds,4,"[58, 57, 56, 55]",10,226,67.8
23,4,pushups,4,"[6, 6, 5, 4]",8.38,21,21
23,4,squats,4,"[12, 13, 11, 11]",10,47,32.9
23,4,situps,4,"[3, 2, 1, 1]",7.02,7,10.5
23,4,plank_seconds,4,"[58, 57, 56, 55]",10,226,67.8
23,4,pushups,4,"[6, 5, 5, 4]",8.38,20,20
23,4,squats,4,"[13, 13, 12, 10]",10,48,33.6
23,4,situps,4,"[3, 2, 1, 1]",7.02,7,10.5
23,4,plank_seconds,4,"[57, 57, 55, 54]",10,223,66.9
24,4,pushups,4,"[3, 2, 1, 1]",8.05,7,7
24,4,squats,4,"[8, 7, 7, 5]",10,27,18.9
24,4,situps,4,"[1, 1, 1, 1]",7.03,4,6
24,4,plank_seconds,4,"[38, 36, 37, 35]",10,146,43.8
24,4,pushups,4,"[3, 3, 2, 1]",8.05,9,9
24,4,squats,4,"[10, 7, 6, 6]",10,29,20.3
24,4,situps,4,"[2, 1, 1, 1]",7.03,5,7.5
24,4,plank_seconds,4,"[37, 36, 36, 34]",10,143,42.9
25,4,pushups,4,"[9, 8, 6, 6]",8.29,29,29
25,4,squats,4,"[18, 17, 16, 16]",10,67,46.9
25,4,situps,4,"[3, 3, 1, 1]",7.02,8,12
25,4,plank_seconds,4,"[78, 76, 75, 75]",10,304,91.2
25,4,pushups,4,"[9, 7, 7, 6]",8.29,29,29
25,4,squats,4,"[18, 17, 16, 16]",10,67,46.9
25,4,situps,4,"[4, 3, 2, 1]",7.02,10,15
25,4,plank_seconds,4,"[79, 77, 75, 74]",10,305,91.5
25,4,pushups,4,"[9, 8, 6, 6]",8.29,29,29
25,4,squats,4,"[17, 17, 16, 15]",10,65,45.5
25,4,situps,4,"[3, 2, 1, 1]",7.02,7,10.5
25,4,plank_seconds,4,"[78, 77, 76, 75]",10,306,91.8
26,4,pushups,4,"[5, 4, 3, 2]",8.34,14,14
26,4,squats,4,"[12, 10, 10, 9]",10,41,28.7
26,4,situps,4,"[2, 1, 1, 1]",7.17,5,7.5
26,4,plank_seconds,4,"[50, 50, 49, 47]",10,196,58.8
26,4,pushups,4,"[5, 5, 3, 3]",8.34,16,16
26,4,squats,4,"[11, 11, 11, 8]",10,41,28.7
26,4,situps,4,"[3, 1, 1, 1]",7.17,6,9
26,4,plank_seconds,4,"[51, 49, 48, 47]",10,195,58.5
26,4,pushups,4,"[6, 4, 4, 2]",8.34,16,16
26,4,squats,4,"[11, 11, 9, 9]",10,40,28
26,4,situps,4,"[3, 1, 1, 1]",7.17,6,9
26,4,plank_seconds,4,"[50, 49, 49, 47]",10,195,58.5
27,4,pushups,4,"[8, 6, 5, 5]",8.22,24,24
27,4,squats,4,"[16, 16, 15, 13]",10,60,42
27,4,situps,4,"[3, 2, 2, 1]",7.11,8,12
27,4,plank_seconds,4,"[71, 71, 69, 68]",10,279,83.7
28,4,pushups,4,"[4, 2, 1, 1]",7.96,8,8
28,4,squats,4,"[9, 8, 6, 5]",10,28,19.6
28,4,situps,4,"[2, 1, 1, 1]",6.98,5,7.5
28,4,plank_seconds,4,"[39, 38, 38, 36]",10,151,45.3
28,4,pushups,4,"[4, 2, 1, 1]",7.96,8,8
28,4,squats,4,"[8, 8, 6, 5]",10,27,18.9
28,4,situps,4,"[2, 1, 1, 1]",6.98,5,7.5
28,4,plank_seconds,4,"[40, 39, 38, 36]",10,153,45.9
29,4,pushups,4,"[4, 2, 1, 1]",8.12,8,8
29,4,squats,4,"[9, 7, 7, 6]",10,29,20.3
29,4,situps,4,"[1, 1, 1, 1]",7.06,4,6
29,4,plank_seconds,4,"[36, 35, 34, 33]",10,138,41.4
29,4,pushups,4,"[3, 2, 1, 2]",8.12,8,8
29,4,squats,4,"[9, 7, 7, 5]",10,28,19.6
29,4,situps,4,"[2, 1, 1, 1]",7.06,5,7.5
29,4,plank_seconds,4,"[37, 35, 34, 33]",10,139,41.7
29,4,pushups,4,"[3, 3, 1, 1]",8.12,8,8
29,4,squats,4,"[9, 8, 6, 5]",10,28,19.6
29,4,situps,4,"[2, 1, 1, 1]",7.06,5,7.5
29,4,plank_seconds,4,"[37, 36, 34, 34]",10,141,42.3
0,5,pushups,4,"[4, 2, 2, 2]",8.05,10,10
0,5,squats,4,"[10, 10, 8, 8]",10,36,25.2
0,5,situps,4,"[1, 1, 1, 1]",6.82,4,6
0,5,plank_seconds,4,"[47, 47, 46, 45]",10,185,55.5
0,5,pushups,4,"[4, 4, 2, 1]",8.05,11,11
0,5,squats,4,"[12, 10, 8, 6]",10,36,25.2
0,5,situps,4,"[2, 1, 1, 1]",6.82,5,7.5
0,5,plank_seconds,4,"[48, 47, 45, 45]",10,185,55.5
1,5,pushups,4,"[4, 3, 2, 1]",8.19,10,10
1,5,squats,4,"[8, 6, 6, 4]",10,24,16.8
1,5,situps,4,"[1, 1, 1, 1]",7.1,4,6
1,5,plank_seconds,4,"[35, 34, 34, 33]",10,136,40.8
1,5,pushups,4,"[4, 3, 2, 1]",8.19,10,10
1,5,squats,4,"[7, 6, 6, 5]",10,24,16.8
1,5,situps,4,"[1, 1, 1, 1]",7.1,4,6
1,5,plank_seconds,4,"[36, 34, 34, 32]",10,136,40.8
1,5,pushups,4,"[3, 2, 1, 1]",8.19,7,7
1,5,squats,4,"[7, 7, 6, 4]",10,24,16.8
1,5,situps,4,"[2, 1, 1, 1]",7.1,5,7.5
1,5,plank_seconds,4,"[36, 34, 34, 32]",10,136,40.8
2,5,pushups,4,"[16, 15, 15, 12]",8.29,58,58
2,5,squats,4,"[33, 31, 31, 29]",10,124,86.8
2,5,situps,4,"[7, 7, 5, 4]",7.14,23,34.5
2,5,plank_seconds,4,"[138, 138, 137, 136]",10,549,164.7
2,5,pushups,4,"[16, 14, 13, 12]",8.29,55,55
2,5,squats,4,"[32, 32, 31, 29]",10,124,86.8
2,5,situps,4,"[8, 6, 5, 4]",7.14,23,34.5
2,5,plank_seconds,4,"[138, 137, 137, 136]",10,548,164.4
2,5,pushups,4,"[15, 15, 13, 12]",8.29,55,55
2,5,squats,4,"[34, 31, 30, 30]",10,125,87.5
2,5,situps,4,"[6, 6, 7, 4]",7.14,23,34.5
2,5,plank_seconds,4,"[138, 137, 137, 136]",10,548,164.4
3,5,pushups,4,"[6, 5, 4, 2]",8.39,17,17
3,5,squats,4,"[10, 10, 9, 8]",10,37,25.9
3,5,situps,4,"[2, 2, 1, 1]",7.19,6,9
3,5,plank_seconds,4,"[50, 49, 48, 47]",10,194,58.2
3,5,pushups,4,"[6, 6, 3, 2]",8.39,17,17
3,5,squats,4,"[11, 11, 10, 8]",10,40,28
3,5,situps,4,"[2, 2, 1, 1]",7.19,6,9
3,5,plank_seconds,4,"[49, 48, 47, 46]",10,190,57
3,5,pushups,4,"[6, 5, 3, 3]",8.39,17,17
3,5,squats,4,"[11, 11, 9, 8]",10,39,27.3
3,5,situps,4,"[3, 2, 1, 1]",7.19,7,10.5
3,5,plank_seconds,4,"[50, 48, 48, 47]",10,193,57.9
4,5,pushups,4,"[11, 11, 10, 8]",8.31,40,40
4,5,squats,4,"[23, 23, 22, 20]",10,88,61.6
4,5,situps,4,"[5, 4, 4, 3]",7.15,16,24
4,5,plank_seconds,4,"[102, 102, 100, 100]",10,404,121.2
4,5,pushups,4,"[12, 10, 9, 7]",8.31,38,38
4,5,squats,4,"[23, 22, 22, 20]",10,87,60.9
4,5,situps,4,"[5, 4, 4, 3]",7.15,16,24
4,5,plank_seconds,4,"[102, 101, 100, 100]",10,403,120.9
4,5,pushups,4,"[12, 10, 9, 8]",8.31,39,39
4,5,squats,4,"[22, 23, 21, 21]",10,87,60.9
4,5,situps,4,"[5, 4, 3, 2]",7.15,14,21
4,5,plank_seconds,4,"[102, 102, 100, 100]",10,404,121.2
5,5,pushups,4,"[5, 4, 4, 2]",8.31,15,15
5,5,squats,4,"[12, 10, 9, 9]",10,40,28
5,5,situps,4,"[2, 2, 1, 1]",7.16,6,9
5,5,plank_seconds,4,"[49, 49, 49, 48]",10,195,58.5
5,5,pushups,4,"[5, 4, 4, 3]",8.31,16,16
5,5,squats,4,"[10, 10, 9, 9]",10,38,26.6
5,5,situps,4,"[4, 1, 1, 1]",7.16,7,10.5
5,5,plank_seconds,4,"[51, 50, 48, 48]",10,197,59.1
5,5,pushups,4,"[6, 4, 4, 3]",8.31,17,17
5,5,squats,4,"[12, 10, 9, 9]",10,40,28
5,5,situps,4,"[2, 2, 1, 1]",7.16,6,9
5,5,plank_seconds,4,"[50, 50, 49, 47]",10,196,58.8
6,5,pushups,4,"[14, 13, 11, 10]",8.26,48,48
6,5,squats,4,"[29, 27, 27, 26]",10,109,76.3
6,5,situps,4,"[5, 6, 4, 3]",7.13,18,27
6,5,plank_seconds,4,"[122, 122, 121, 120]",10,485,145.5
6,5,pushups,4,"[13, 12, 12, 10]",8.26,47,47
6,5,squats,4,"[29, 28, 27, 26]",10,110,77
6,5,situps,4,"[6, 6, 4, 4]",7.13,20,30
6,5,plank_seconds,4,"[122, 121, 121, 118]",10,482,144.6
6,5,pushups,4,"[13, 12, 12, 10]",8.26,47,47
6,5,squats,4,"[28, 27, 27, 26]",10,108,75.6
6,5,situps,4,"[6, 6, 5, 3]",7.13,20,30
6,5,plank_seconds,4,"[122, 121, 120, 120]",10,483,144.9
7,5,pushups,4,"[6, 4, 4, 2]",8.19,16,16
7,5,squats,4,"[13, 11, 11, 10]",10,45,31.5
7,5,situps,4,"[2, 2, 1, 1]",7.09,6,9
7,5,plank_seconds,4,"[53, 54, 51, 51]",10,209,62.7
7,5,pushups,4,"[6, 4, 3, 3]",8.19,16,16
7,5,squats,4,"[12, 11, 11, 9]",10,43,30.1
7,5,situps,4,"[2, 2, 1, 1]",7.09,6,9
7,5,plank_seconds,4,"[53, 52, 52, 50]",10,207,62.1
7,5,pushups,4,"[5, 5, 3, 2]",8.19,15,15
7,5,squats,4,"[13, 11, 10, 9]",10,43,30.1
7,5,situps,4,"[3, 1, 1, 1]",7.09,6,9
7,5,plank_seconds,4,"[54, 52, 51, 50]",10,207,62.1
8,5,pushups,4,"[4, 4, 3, 2]",8.28,13,13
8,5,squats,4,"[9, 10, 8, 6]",10,33,23.1
8,5,situps,4,"[2, 2, 1, 1]",6.91,6,9
8,5,plank_seconds,4,"[41, 42, 41, 39]",10,163,48.9
8,5,pushups,4,"[4, 2, 3, 2]",8.28,11,11
8,5,squats,4,"[9, 9, 7, 7]",10,32,22.4
8,5,situps,4,"[1, 1, 1, 1]",6.91,4,6
8,5,plank_seconds,4,"[43, 41, 40, 39]",10,163,48.9
9,5,pushups,4,"[16, 14, 13, 12]",8.34,55,55
9,5,squats,4,"[32, 31, 29, 29]",10,121,84.7
9,5,situps,4,"[8, 7, 5, 4]",7.17,24,36
9,5,plank_seconds,4,"[136, 134, 134, 132]",10,536,160.8
9,5,pushups,4,"[16, 14, 14, 13]",8.34,57,57
9,5,squats,4,"[31, 31, 28, 28]",10,118,82.6
9,5,situps,4,"[7, 6, 5, 5]",7.17,23,34.5
9,5,plank_seconds,4,"[136, 135, 133, 133]",10,537,161.1
10,5,pushups,4,"[4, 3, 2, 1]",8.04,10,10
10,5,squats,4,"[8, 7, 6, 6]",10,27,18.9
10,5,situps,4,"[2, 1, 1, 1]",7.02,5,7.5
10,5,plank_seconds,4,"[38, 37, 36, 35]",10,146,43.8
10,5,pushups,4,"[4, 2, 1, 1]",8.04,8,8
10,5,squats,4,"[9, 7, 7, 6]",10,29,20.3
10,5,situps,4,"[1, 1, 1, 1]",7.02,4,6
10,5,plank_seconds,4,"[37, 37, 36, 35]",10,145,43.5
10,5,pushups,4,"[3, 3, 2, 1]",8.04,9,9
10,5,squats,4,"[9, 8, 7, 6]",10,30,21
10,5,situps,4,"[1, 1, 1, 1]",7.02,4,6
10,5,plank_seconds,4,"[39, 38, 37, 36]",10,150,45
11,5,pushups,4,"[3, 3, 3, 1]",8.19,10,10
11,5,squats,4,"[9, 8, 8, 7]",10,32,22.4
11,5,situps,4,"[1, 1, 1, 1]",6.87,4,6
11,5,plank_seconds,4,"[45, 44, 43, 43]",10,175,52.5
12,5,pushups,4,"[10, 9, 8, 7]",8.33,34,34
12,5,squats,4,"[21, 20, 19, 19]",10,79,55.3
12,5,situps,4,"[4, 3, 3, 1]",7.06,11,16.5
12,5,plank_seconds,4,"[93, 93, 91, 89]",10,366,109.8
12,5,pushups,4,"[11, 10, 10, 8]",8.33,39,39
12,5,squats,4,"[22, 20, 20, 19]",10,81,56.7
12,5,situps,4,"[3, 4, 4, 2]",7.06,13,19.5
12,5,plank_seconds,4,"[94, 92, 91, 91]",10,368,110.4
12,5,pushups,4,"[9, 9, 8, 8]",8.33,34,34
12,5,squats,4,"[22, 21, 20, 18]",10,81,56.7
12,5,situps,4,"[5, 4, 3, 1]",7.06,13,19.5
12,5,plank_seconds,4,"[94, 92, 92, 90]",10,368,110.4
13,5,pushups,4,"[3, 1, 1, 1]",8,6,6
13,5,squats,4,"[6, 5, 5, 4]",10,20,14
13,5,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,5,plank_seconds,4,"[28, 26, 27, 25]",10,106,31.8
13,5,pushups,4,"[2, 1, 1, 1]",8,5,5
13,5,squats,4,"[6, 6, 4, 3]",10,19,13.3
13,5,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,5,plank_seconds,4,"[28, 27, 26, 26]",10,107,32.1
13,5,pushups,4,"[3, 1, 1, 1]",8,6,6
13,5,squats,4,"[6, 5, 4, 3]",10,18,12.6
13,5,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,5,plank_seconds,4,"[29, 28, 26, 26]",10,109,32.7
14,5,pushups,4,"[9, 8, 7, 6]",8.31,30,30
14,5,squats,4,"[20, 18, 19, 17]",10,74,51.8
14,5,situps,4,"[5, 4, 4, 1]",7.15,14,21
14,5,plank_seconds,4,"[85, 84, 84, 82]",10,335,100.5
14,5,pushups,4,"[10, 9, 8, 6]",8.31,33,33
14,5,squats,4,"[19, 19, 17, 17]",10,72,50.4
14,5,situps,4,"[5, 4, 2, 2]",7.15,13,19.5
14,5,plank_seconds,4,"[86, 84, 83, 82]",10,335,100.5
14,5,pushups,4,"[10, 9, 7, 6]",8.31,32,32
14,5,squats,4,"[19, 18, 18, 16]",10,71,49.7
14,5,situps,4,"[4, 3, 3, 1]",7.15,11,16.5
14,5,plank_seconds,4,"[85, 84, 84, 82]",10,335,100.5
15,5,pushups,4,"[3, 1, 1, 1]",7.81,6,6
15,5,squats,4,"[8, 5, 5, 3]",10,21,14.7
15,5,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,5,plank_seconds,4,"[32, 32, 31, 30]",10,125,37.5
15,5,pushups,4,"[2, 1, 1, 1]",7.81,5,5
15,5,squats,4,"[6, 5, 4, 2]",10,17,11.9
15,5,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,5,plank_seconds,4,"[32, 31, 32, 30]",10,125,37.5
15,5,pushups,4,"[2, 2, 1, 1]",7.81,6,6
15,5,squats,4,"[6, 4, 4, 4]",10,18,12.6
15,5,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,5,plank_seconds,4,"[33, 32, 30, 30]",10,125,37.5
16,5,pushups,4,"[5, 3, 2, 1]",8.33,11,11
16,5,squats,4,"[9, 9, 8, 7]",10,33,23.1
16,5,situps,4,"[1, 1, 1, 1]",6.93,4,6
16,5,plank_seconds,4,"[41, 41, 39, 39]",10,160,48
16,5,pushups,4,"[4, 3, 2, 1]",8.33,10,10
16,5,squats,4,"[10, 9, 9, 7]",10,35,24.5
16,5,situps,4,"[2, 1, 1, 1]",6.93,5,7.5
16,5,plank_seconds,4,"[42, 41, 39, 38]",10,160,48
16,5,pushups,4,"[4, 4, 2, 1]",8.33,11,11
16,5,squats,4,"[10, 9, 8, 7]",10,34,23.8
16,5,situps,4,"[2, 1, 1, 1]",6.93,5,7.5
16,5,plank_seconds,4,"[41, 41, 39, 38]",10,159,47.7
17,5,pushups,4,"[7, 6, 7, 4]",8.38,24,24
17,5,squats,4,"[15, 15, 14, 13]",10,57,39.9
17,5,situps,4,"[4, 2, 1, 1]",7.19,8,12
17,5,plank_seconds,4,"[66, 65, 65, 64]",10,260,78
17,5,pushups,4,"[7, 7, 5, 5]",8.38,24,24
17,5,squats,4,"[16, 15, 14, 13]",10,58,40.6
17,5,situps,4,"[4, 3, 2, 1]",7.19,10,15
17,5,plank_seconds,4,"[67, 65, 65, 63]",10,260,78
17,5,pushups,4,"[7, 7, 6, 6]",8.38,26,26
17,5,squats,4,"[15, 14, 14, 13]",10,56,39.2
17,5,situps,4,"[4, 3, 1, 1]",7.19,9,13.5
17,5,plank_seconds,4,"[67, 65, 64, 64]",10,260,78
18,5,pushups,4,"[9, 8, 6, 5]",8.31,28,28
18,5,squats,4,"[16, 16, 16, 14]",10,62,43.4
18,5,situps,4,"[4, 2, 2, 1]",7.03,9,13.5
18,5,plank_seconds,4,"[77, 75, 74, 73]",10,299,89.7
18,5,pushups,4,"[9, 8, 7, 6]",8.31,30,30
18,5,squats,4,"[18, 16, 15, 14]",10,63,44.1
18,5,situps,4,"[4, 3, 2, 1]",7.03,10,15
18,5,plank_seconds,4,"[76, 76, 75, 73]",10,300,90
18,5,pushups,4,"[8, 7, 7, 4]",8.31,26,26
18,5,squats,4,"[18, 16, 15, 15]",10,64,44.8
18,5,situps,4,"[4, 3, 2, 2]",7.03,11,16.5
18,5,plank_seconds,4,"[77, 75, 75, 74]",10,301,90.3
19,5,pushups,4,"[2, 1, 1, 1]",8.23,5,5
19,5,squats,4,"[5, 5, 4, 2]",10,16,11.2
19,5,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,5,plank_seconds,4,"[25, 26, 23, 22]",10,96,28.8
19,5,pushups,4,"[2, 1, 1, 1]",8.23,5,5
19,5,squats,4,"[5, 5, 3, 2]",10,15,10.5
19,5,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,5,plank_seconds,4,"[26, 25, 23, 23]",10,97,29.1
19,5,pushups,4,"[2, 2, 1, 1]",8.23,6,6
19,5,squats,4,"[6, 4, 3, 2]",10,15,10.5
19,5,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,5,plank_seconds,4,"[26, 25, 24, 22]",10,97,29.1
20,5,pushups,4,"[3, 2, 1, 1]",8.17,7,7
20,5,squats,4,"[5, 4, 3, 3]",10,15,10.5
20,5,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,5,plank_seconds,4,"[27, 26, 25, 22]",10,100,30
20,5,pushups,4,"[3, 1, 1, 1]",8.17,6,6
20,5,squats,4,"[5, 5, 3, 1]",10,14,9.8
20,5,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,5,plank_seconds,4,"[27, 25, 25, 23]",10,100,30
20,5,pushups,4,"[2, 1, 1, 1]",8.17,5,5
20,5,squats,4,"[6, 5, 3, 2]",10,16,11.2
20,5,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,5,plank_seconds,4,"[27, 25, 24, 23]",10,99,29.7
21,5,pushups,4,"[8, 8, 6, 6]",8.19,28,28
21,5,squats,4,"[19, 16, 18, 15]",10,68,47.6
21,5,situps,4,"[2, 3, 2, 1]",6.97,8,12
21,5,plank_seconds,4,"[82, 81, 80, 79]",10,322,96.6
21,5,pushups,4,"[8, 8, 6, 6]",8.19,28,28
